TKID,ERWACHSENE_ABSATZ_1M,JUNIOREN_ABSATZ_1M,NICHT_ZUGEORDNET_ABSATZ_1M,REDUZIERT_1_2_ABSATZ_1M,VOLLPREIS_ABSATZ_1M,ERWACHSENE_ABSATZ_2M,JUNIOREN_ABSATZ_2M,NICHT_ZUGEORDNET_ABSATZ_2M,REDUZIERT_1_2_ABSATZ_2M,VOLLPREIS_ABSATZ_2M,ERWACHSENE_ABSATZ_3M,JUGEND_ABSATZ_3M,JUNIOREN_ABSATZ_3M,NICHT_ZUGEORDNET_ABSATZ_3M,REDUZIERT_1_2_ABSATZ_3M,VOLLPREIS_ABSATZ_3M,ERWACHSENE_ABSATZ_6M,JUGEND_ABSATZ_6M,JUNIOREN_ABSATZ_6M,NICHT_ZUGEORDNET_ABSATZ_6M,REDUZIERT_1_2_ABSATZ_6M,VOLLPREIS_ABSATZ_6M,ERWACHSENE_ABSATZ_9M,JUGEND_ABSATZ_9M,JUNIOREN_ABSATZ_9M,NICHT_ZUGEORDNET_ABSATZ_9M,REDUZIERT_1_2_ABSATZ_9M,VOLLPREIS_ABSATZ_9M,ERWACHSENE_ABSATZ_12M,JUGEND_ABSATZ_12M,JUNIOREN_ABSATZ_12M,NICHT_ZUGEORDNET_ABSATZ_12M,REDUZIERT_1_2_ABSATZ_12M,VOLLPREIS_ABSATZ_12M,MIN_DATE,MAX_DATE,ABSATZ_TOTAL,KUNDE_SEIT_TAGE,KUNDE_SEIT_MONATE
465346e5-f5fb-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,,,,,,,,,,,,,2020-06-02,2020-12-31,83,212 days,7
465346e6-1a65-fe39-e053-b12a1cac73f5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,0.0,48.0,0.0,,,,,,,,,,,,,2020-06-24,2020-12-17,53,190 days,7
465346e6-746c-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,,,,,,,,,,,,,2020-06-09,2020-12-20,20,205 days,7
465346e7-0391-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,2020-08-03,2020-12-28,5,150 days,5
465346e7-20fa-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,,,,,,,,,,,,,2020-06-05,2020-12-04,23,209 days,7
465346e7-9ea6-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,17.0,4.0,0.0,0.0,0.0,0.0,32.0,7.0,,,,,,,,,,,,,2020-06-07,2020-12-31,46,207 days,7
465346e9-36af-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,,,,,,,,,,,,,2020-06-01,2020-12-31,100,213 days,7
465346e9-58f5-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,,,,,,,,,,,,,2020-06-27,2020-12-31,8,187 days,7
465346e9-6beb-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,,,,,,,,,,,,2020-07-24,2020-12-04,6,160 days,6
465346e9-7100-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,,,,,,,,,,,,,2020-06-02,2020-12-06,14,212 days,7
465346e9-8f6b-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,,,,,,,,,,,,,2020-06-02,2020-12-17,50,212 days,7
465346e9-90b7-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,,,,,,,,,,,,,2020-07-25,2020-12-12,17,159 days,6
465346e9-b5c7-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,,,,,,,,,,2020-06-11,2020-12-30,44,203 days,7
465346e9-bc52-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,,,,,,,,,,,,,2020-06-09,2020-12-20,53,205 days,7
465346ea-0894-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,,,,,,,,,,,,,2020-07-18,2020-12-11,31,166 days,6
465346ea-8473-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,,,,,,,,,,,,,2020-06-24,2020-12-25,15,190 days,7
465346ea-860e-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,2020-08-17,2020-12-22,4,136 days,5
465346ea-dc26-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-29,2020-12-30,3,32 days,2
465346eb-7527-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,,,,,,,,,,,,,2020-06-05,2020-12-18,46,209 days,7
465346eb-dc84-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,,,,,,,,,,,,,,,,,,,2020-08-06,2020-12-27,11,147 days,5
465346eb-e075-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,,,,,,,,,,,,,2020-06-01,2020-12-31,94,213 days,7
465346ec-a8cd-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,,,,,,,,,,,,,2020-06-13,2020-12-10,81,201 days,7
465346ec-cc48-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,,,,,,,,,,,,2020-07-06,2020-12-19,6,178 days,6
465346ed-7e5f-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,2020-06-22,2020-12-11,4,192 days,7
465346ed-7f48-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,,,,,,,,,,,,,2020-07-06,2020-12-29,11,178 days,6
465346ed-c925-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-06,2020-12-06,11,55 days,2
465346ee-3b35-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,,,,,,,,,,,,,2020-06-06,2020-12-21,47,208 days,7
465346ee-6f0d-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,,,,,,,,,,,,,2020-06-11,2020-12-18,76,203 days,7
465346ee-addb-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,,,,,,,,,,,,,2020-06-24,2020-12-02,9,190 days,7
465346ee-ae98-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,,,,,,,,,,,,,2020-06-30,2020-12-17,33,184 days,7
465346ee-c1dc-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,2.0,0.0,39.0,0.0,,,,,,,,,,,,,2020-06-06,2020-12-31,47,208 days,7
465346ee-d25f-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,,,,,,,,,,,,,2020-07-19,2020-12-26,26,165 days,6
465346ee-e3d6-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,2020-08-31,2020-12-30,15,122 days,5
465346ee-e7b8-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,,,,,,,,,,2020-06-01,2020-12-23,52,213 days,7
465346ef-43d8-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-04,2020-12-04,1,27 days,1
465346ef-c833-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,,,,,,,,,,,,,2020-07-23,2020-12-30,15,161 days,6
465346ef-f637-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,,,,,,,,,,,,,2020-07-05,2020-12-26,9,179 days,6
465346f0-0c5b-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,2020-08-08,2020-12-12,2,145 days,5
465346f0-3688-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,,,,,,,,,,,,,2020-06-04,2020-12-14,41,210 days,7
465346f0-7a09-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,,,,,,,,,,,,,2020-06-03,2020-12-30,85,211 days,7
465346f0-8722-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,2020-06-20,2020-12-27,13,194 days,7
465346f0-ffc2-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,,,,,,,,,,,,,,,,,,,2020-09-13,2020-12-31,31,109 days,4
465346f1-26fe-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,,,,,,,,,,,,,2020-06-02,2020-12-29,76,212 days,7
465346f1-3146-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,,,,,,,,,,,,,2020-06-02,2020-12-22,23,212 days,7
465346f1-b5e7-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,,,,,,,,,,,,,2020-06-05,2020-12-16,34,209 days,7
465346f2-03f4-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,,,,,,,,,,,,,2020-07-07,2020-12-31,22,177 days,6
465346f2-3036-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,2020-06-30,2020-12-15,11,184 days,7
465346f2-3f25-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,,,,,,,,,,,,,2020-06-03,2020-12-01,32,211 days,7
465346f2-8db6-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,,,,,,,,,,,,,2020-06-05,2020-12-29,13,209 days,7
465346f2-8e89-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,,,,,,,,,,,,,2020-06-10,2020-12-27,101,204 days,7
465346f2-98a3-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,2020-06-16,2020-12-25,12,198 days,7
465346f2-fdd5-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,,,,,,,,,,,,,2020-06-01,2020-12-31,130,213 days,7
465346f3-7f7b-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,,,,,,,,,,,,,2020-06-11,2020-12-16,12,203 days,7
465346f3-ac2d-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,,,,,,,,,,,,,2020-06-30,2020-12-28,25,184 days,7
465346f4-3f29-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,,,,,,,,,,,,,,,,,,,2020-08-09,2020-12-07,27,144 days,5
465346f4-6e0d-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,,,,,,,,,,,,,2020-06-01,2020-12-27,27,213 days,7
465346f4-8b01-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,50.0,4.0,,,,,,,,,,,,,2020-06-10,2020-12-22,62,204 days,7
465346f4-a3c9-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,55.0,0.0,,,,,,,,,,,,,2020-06-01,2020-12-31,67,213 days,7
465346f4-c56b-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,1.0,0.0,0.0,41.0,6.0,,,,,,,,,,,,,2020-06-04,2020-12-29,55,210 days,7
465346f5-14d9-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,15.0,1.0,,,,,,,,,,,,,2020-06-06,2020-12-30,19,208 days,7
465346f5-1c1f-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,2020-06-27,2020-12-04,3,187 days,7
465346f5-1db9-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,,,,,,,,,,,,,2020-07-06,2020-12-29,24,178 days,6
465346f5-36b3-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,,,,,,,,,,,,,2020-06-01,2020-12-29,20,213 days,7
465346f5-adb6-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,,,,,,,,,,,,,2020-07-21,2020-12-27,7,163 days,6
465346f5-c001-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,,,,,,,,,,,,,2020-07-12,2020-12-23,91,172 days,6
465346f5-f145-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,,,,,,,,,,,,2020-07-30,2020-12-21,4,154 days,6
465346f6-32d2-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,,,,,,,,,,,,,2020-06-26,2020-12-31,40,188 days,7
465346f6-94c5-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,1.0,35.0,0.0,,,,,,,,,,,,,2020-06-14,2020-12-29,41,200 days,7
465346f6-a132-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,14.0,10.0,0.0,0.0,0.0,18.0,13.0,0.0,0.0,0.0,0.0,18.0,13.0,0.0,0.0,0.0,0.0,20.0,13.0,,,,,,,,,,,,,2020-06-16,2020-12-30,36,198 days,7
465346f6-e3c5-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,1.0,44.0,0.0,0.0,0.0,0.0,1.0,76.0,0.0,,,,,,,,,,,,,2020-06-03,2020-12-29,82,211 days,7
465346f7-69a8-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,,,,,,,,,,,,,2020-06-02,2020-12-01,12,212 days,7
465346f7-d988-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,,,,,,,,,,,,,2020-06-04,2020-12-16,38,210 days,7
465346f8-1df8-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,,,,,,,,,,,,,2020-07-02,2020-12-22,11,182 days,6
465346f8-6321-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,,,,,,,,,,,,,,,,,,,2020-10-08,2020-12-24,10,84 days,3
465346f8-741c-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,2020-09-04,2020-12-06,3,118 days,4
465346f8-7f43-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,,,,,,,,,,,,,2020-06-27,2020-12-15,15,187 days,7
465346f8-81b7-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,,,,,,,,,,,,,2020-06-13,2020-12-13,20,201 days,7
465346f8-c4dc-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,,,,,,,,,,,,,2020-06-09,2020-12-30,108,205 days,7
465346f8-f488-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02,2020-12-02,1,29 days,1
465346f9-3748-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,,,,,,,,,,,,,2020-06-04,2020-12-15,19,210 days,7
465346f9-9a95-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,23.0,4.0,,,,,,,,,,,,,2020-06-30,2020-12-30,31,184 days,7
465346fa-2917-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,,,,,,,,,,,,,2020-06-01,2020-12-27,131,213 days,7
465346fa-560b-fe39-e053-b12a1cac73f5,1.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,46.0,0.0,1.0,0.0,0.0,0.0,86.0,0.0,,,,,,,,,,,,,2020-06-08,2020-12-28,100,206 days,7
465346fa-6a18-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,,,,,,,,,,,,,2020-06-13,2020-12-16,40,201 days,7
465346fb-5d09-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,,,,,,,,,,,,,2020-07-18,2020-12-22,11,166 days,6
465346fb-a42b-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,,,,,,,,,,,,2020-06-27,2020-12-17,7,187 days,7
465346fb-fc3d-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,29.0,0.0,,,,,,,,,,,,,2020-06-11,2020-12-29,34,203 days,7
465346fd-3bd6-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,,,,,,,,,,,,,2020-07-19,2020-12-28,26,165 days,6
465346fd-54ed-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,,,,,,,,,,,,,2020-06-11,2020-12-27,42,203 days,7
465346fd-f379-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,,,,,,,,,,,,,2020-06-05,2020-12-18,101,209 days,7
465346fd-f49b-fe39-e053-b12a1cac73f5,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,,,,,,,,,,,,,2020-07-01,2020-12-31,78,183 days,7
